month,date,vol,vol_unadj,income_level_group
146,2012-03,908996520.1001787,1084401013.636364,Low
147,2012-04,14101310168.92871,14208736506.06062,High
147,2012-04,15640962062.07653,16158474205.0505,Middle
147,2012-04,5145927350.527436,5346558814.646463,Moderate
147,2012-04,910347373.5335637,954568167.1717173,Low
148,2012-05,14641775911.02924,15637248786.8687,High
148,2012-05,15718905234.24052,16804106551.0101,Middle
148,2012-05,5421291328.386008,5865180692.424242,Moderate
148,2012-05,952342538.6910261,1037695540.404041,Low
149,2012-06,14530271974.25477,14771991270.20202,High
149,2012-06,15746308949.24837,16196290185.85859,Middle
149,2012-06,5456712730.304687,5576383224.747474,Moderate
149,2012-06,999614269.6367551,1040737830.808081,Low
150,2012-07,14151153824.36922,14992661978.28283,High
150,2012-07,15578774847.09916,16687518700.00002,Middle
150,2012-07,5397296741.374257,5815280359.59596,Moderate
150,2012-07,950137769.9026736,988169383.8383839,Low
151,2012-08,14614146588.46581,15974901553.03029,High
151,2012-08,16062200011.2119,17475779809.59597,Middle
151,2012-08,5510638448.348955,5895250722.222223,Moderate
151,2012-08,997095944.1540121,1064369398.484849,Low
152,2012-09,14271425846.44874,13983149897.47475,High
152,2012-09,15764162175.39941,15492021333.33332,Middle
152,2012-09,5499509971.6248,5399995119.696973,Moderate
152,2012-09,984241660.2363117,937717073.2323233,Low
153,2012-10,14729257204.86093,14079101811.11111,High
153,2012-10,15990595222.71018,15233382562.12121,Middle
153,2012-10,5555107525.402223,5345046780.303033,Moderate
153,2012-10,983349551.8856837,943563954.5454543,Low
154,2012-11,1012931327.451737,909512540.40404,Low
154,2012-11,15007636772.42891,14059582587.87879,High
154,2012-11,16433158480.33666,14997931382.82829,Middle
154,2012-11,5764616661.654397,5266609987.878788,Moderate
155,2012-12,14967360807.90759,15502391274.74747,High
155,2012-12,16309247485.56594,15482909652.52525,Middle
155,2012-12,5880561778.006627,5341673054.0404,Moderate
155,2012-12,991004867.6681592,865888030.8080809,Low
156,2013-01,1035200434.9781,883778940.9090906,Low
156,2013-01,15448622236.37013,13689368851.51515,High
156,2013-01,16919453867.87311,14758934202.52525,Middle
156,2013-01,5886496065.457043,5023437133.333333,Moderate
157,2013-02,1009666056.137547,1002921005.050505,Low
157,2013-02,15358659052.31816,13512782109.59596,High
157,2013-02,16873587461.93385,15499223716.66667,Middle
157,2013-02,5945094593.293819,5725851097.474748,Moderate
158,2013-03,1082403186.741249,1282945449.494949,Low
158,2013-03,14877352875.29828,16018052897.97979,High
158,2013-03,16501174203.9436,18374532608.08081,Middle
158,2013-03,5883329427.096603,6613565557.070708,Moderate
159,2013-04,1058085629.116418,1104582271.212121,Low
159,2013-04,16123974997.05917,16150643105.05051,High
159,2013-04,17408228918.07064,17984899682.82829,Middle
159,2013-04,6036700527.088403,6265557253.030303,Moderate
160,2013-05,1070781158.224186,1157161558.585858,Low
160,2013-05,16109674862.17025,17254786088.38384,High
160,2013-05,17821504990.51736,19133018571.71716,Middle
160,2013-05,6241388113.765687,6766114463.131313,Moderate
161,2013-06,1061671673.472857,1106102735.858586,Low
161,2013-06,16093589804.93607,16389058713.13132,High
161,2013-06,17738236373.44656,18214956762.12121,Middle
161,2013-06,6215087774.065509,6340809837.878787,Moderate
162,2013-07,1089714067.163194,1135847463.131313,Low
162,2013-07,16449139281.39811,17429496101.51514,High
162,2013-07,18028031638.94804,19333414731.81818,Middle
162,2013-07,6390959941.553576,6882965968.181816,Moderate
163,2013-08,1106858206.151313,1182033179.292929,Low
163,2013-08,16313766160.948,17920206346.96969,High
163,2013-08,17920642015.70638,19582081331.31314,Middle
163,2013-08,6459348839.756235,6951065318.181819,Moderate
164,2013-09,1075356051.371399,1033435632.323233,Low
164,2013-09,15723784993.49182,15500327573.23233,High
164,2013-09,17177874728.115,16968383203.0303,Middle
164,2013-09,6028071239.628543,5936556503.535355,Moderate
165,2013-10,1123738186.313874,1078209693.939394,Low
165,2013-10,16052601289.33468,15350222404.54545,High
165,2013-10,17724467259.78354,16906700098.98991,Middle
165,2013-10,6310580497.893585,6043807437.878788,Moderate
166,2013-11,1157909926.777675,1037237936.868687,Low
166,2013-11,16504610954.68853,15467126427.27273,High
166,2013-11,18247179653.99719,16659279660.60606,Middle
166,2013-11,6462880790.456899,5917501765.656569,Moderate
167,2013-12,1091672892.908111,961546467.6767683,Low
167,2013-12,16147364112.57652,16702719114.14142,High
167,2013-12,17480679458.22264,16564399675.25252,Middle
167,2013-12,6332664899.435635,5763644772.727277,Moderate
168,2014-01,1122796086.913658,963257106.060606,Low
168,2014-01,16399706600.65133,14545993488.38385,High
168,2014-01,18161911176.7049,15852467727.77778,Middle
168,2014-01,6425411508.5253,5492756766.666668,Moderate
169,2014-02,1143692633.725627,1135346995.454545,Low
169,2014-02,16448098630.81319,14418586894.44444,High
169,2014-02,18213189514.97617,16626668710.60607,Middle
169,2014-02,6625989328.957036,6333566066.161615,Moderate
170,2014-03,1144657840.568469,1347768183.333333,Low
170,2014-03,17077400629.73457,18308706964.64646,High
170,2014-03,18661086067.52914,20671176698.48486,Middle
170,2014-03,6838169194.160756,7664434080.808081,Moderate
171,2014-04,1107043299.980051,1155774447.474747,Low
171,2014-04,16940066833.92326,16835874127.77778,High
171,2014-04,18995204178.40075,19552630665.65657,Middle
171,2014-04,6640124929.748572,6900144346.464647,Moderate
172,2014-05,1232063802.849086,1319317594.444444,Low
172,2014-05,17434872642.09674,18673639941.41415,High
172,2014-05,19348025535.72342,20840466163.63636,Middle
172,2014-05,6803226400.160888,7380626778.282825,Moderate
173,2014-06,1150720072.813955,1197047602.020202,Low
173,2014-06,16966785775.58405,17312226200,High
173,2014-06,18830776277.77097,19328153964.64645,Middle
173,2014-06,6683957104.994436,6816974699.494949,Moderate
174,2014-07,1204599840.04808,1258545118.181818,Low
174,2014-07,17421680856.77485,18457466655.55557,High
174,2014-07,19287179752.4507,20698995416.66666,Middle
174,2014-07,6846691709.073504,7369003368.181819,Moderate
175,2014-08,1183515623.038232,1264244980.30303,Low
175,2014-08,17474122917.72916,19247121053.53534,High
175,2014-08,19255748692.76039,21072467906.56566,Middle
175,2014-08,7115359048.116637,7675121517.676767,Moderate
176,2014-09,1291506589.93306,1250015455.555556,Low
176,2014-09,17457474514.74828,17358005611.61616,High
176,2014-09,19304883495.97787,19179923465.15152,Middle
176,2014-09,7052813239.401662,6966325762.626265,Moderate
177,2014-10,1265882947.480677,1212115214.141414,Low
177,2014-10,17533135826.44131,16767439403.03031,High
177,2014-10,19631851769.44549,18776595476.76768,Middle
177,2014-10,7035404592.818377,6727261348.484852,Moderate
178,2014-11,1220563956.359325,1093347475.757576,Low
178,2014-11,17051388980.66499,16033982812.12121,High
178,2014-11,19216786794.2352,17587151283.83838,Middle
178,2014-11,6890157235.703854,6330119660.101011,Moderate
179,2014-12,1312816698.401019,1167384100,Low
179,2014-12,17439528226.98752,18060556058.0808,High
179,2014-12,19631658337.39589,18629704348.48485,Middle
179,2014-12,7363343888.690243,6717062902.525252,Moderate
180,2015-01,1284920763.951229,1105433045.959596,Low
180,2015-01,17914974165.51993,15873380988.38384,High
180,2015-01,19989774291.60725,17476889978.28283,Middle
180,2015-01,7560183259.869284,6471097880.808083,Moderate
181,2015-02,1317728630.133334,1306615697.979798,Low
181,2015-02,17015146611.33465,14886143107.57576,High
181,2015-02,19708604391.85283,17900604596.46465,Middle
181,2015-02,7496875312.367848,7106755099.49495,Moderate
182,2015-03,1267816529.518384,1485462374.242424,Low
182,2015-03,17819590403.86092,19059508200.50505,High
182,2015-03,20357902513.70642,22436955587.87878,Middle
182,2015-03,7569466582.569644,8488907860.606055,Moderate
183,2015-04,1308038830.853539,1365802868.181818,Low
183,2015-04,18072547659.7918,17777318245.95959,High
183,2015-04,20404222603.88127,20849826939.89899,Middle
183,2015-04,7805850591.522255,8106576545.454548,Moderate
184,2015-05,1279115553.181463,1364264345.454545,Low
184,2015-05,18149858395.30428,19405013897.97979,High
184,2015-05,20315157549.98518,21930981172.72727,Middle
184,2015-05,7768052363.138181,8423038475.757577,Moderate
185,2015-06,1389072337.394361,1439190913.131313,Low
185,2015-06,18798822222.93325,19219040715.15152,High
185,2015-06,21289272143.92495,21840652613.63636,Middle
185,2015-06,7935073604.999099,8099232613.636364,Moderate
186,2015-07,1351095901.336575,1412852307.070706,Low
186,2015-07,18875646872.07372,19947771342.42424,High
186,2015-07,21360646795.37875,22908072138.38382,Middle
186,2015-07,8032642732.190539,8611771851.010096,Moderate
187,2015-08,1370177491.098028,1461797706.565657,Low
187,2015-08,18562397637.18825,20451221097.97979,High
187,2015-08,21226746522.11877,23224429487.37373,Middle
187,2015-08,7838021015.197162,8459791331.313135,Moderate
188,2015-09,1429589932.534005,1391171438.888888,Low
188,2015-09,19068593855.50515,19102835236.36364,High
188,2015-09,21515114806.36213,21418697891.41415,Middle
188,2015-09,7927214371.348348,7839964291.919197,Moderate
189,2015-10,1402128498.925401,1340218290.404041,Low
189,2015-10,18714763048.39189,17934965862.62626,High
189,2015-10,21057632858.16621,20258444509.59596,Middle
189,2015-10,8180955133.98215,7836918135.858589,Moderate
190,2015-11,1371150371.071387,1224844133.838383,Low
190,2015-11,18360947838.54196,17348929578.78788,High
190,2015-11,20898741895.94482,19209155938.38385,Middle
190,2015-11,7829144020.141677,7224789646.969695,Moderate
191,2015-12,1357238803.175624,1225473185.353535,Low
191,2015-12,18314889569.96182,19058496084.84848,High
191,2015-12,21027448614.99431,20052975507.57576,Middle
191,2015-12,7916644054.349184,7261525994.9495,Moderate
192,2016-01,1400794508.281418,1208608613.636364,Low
192,2016-01,18432159808.31054,16297060541.91919,High
192,2016-01,20778514625.19609,18205214599.49495,Middle
192,2016-01,7988263774.776117,6854483258.585861,Moderate
193,2016-02,1551602816.384171,1528822854.040404,Low
193,2016-02,19512897201.65898,17074656597.97979,High
193,2016-02,22991540997.77225,20807626071.21212,Middle
193,2016-02,8809099570.247473,8263739621.717172,Moderate
194,2016-03,1370116768.16629,1598730386.868686,Low
194,2016-03,18034003399.4703,19254537535.85859,High
194,2016-03,20883591686.86011,22974663491.41413,Middle
194,2016-03,7954782534.432342,8932495630.303024,Moderate
195,2016-04,1471281819.597117,1540650293.939394,Low
195,2016-04,18917860399.1587,18465649113.63637,High
195,2016-04,21713063554.40123,21994030984.84848,Middle
195,2016-04,8131007898.775455,8438299082.828283,Moderate
196,2016-05,1330171851.803168,1418222117.676768,Low
196,2016-05,18443636151.96868,19658913153.03031,High
196,2016-05,20752241429.82103,22395483588.38383,Middle
196,2016-05,7997282858.694619,8661391244.444443,Moderate
197,2016-06,1401862790.56876,1443874778.282829,Low
197,2016-06,19042435967.79121,19453897926.76769,High
197,2016-06,21306227790.29991,21848289316.66667,Middle
197,2016-06,8143747076.363593,8325023746.969697,Moderate
198,2016-07,1421425663.809761,1486003668.686868,Low
198,2016-07,18905906839.14736,19918508158.58585,High
198,2016-07,21465888882.95834,22968377475.75758,Middle
198,2016-07,8249488142.617545,8800590120.202021,Moderate
199,2016-08,1431189893.798199,1524444251.010101,Low
199,2016-08,19457325765.84753,21380274026.76767,High
199,2016-08,22093776002.57027,24092227204.04042,Middle
199,2016-08,8313946593.028605,8954476975.757578,Moderate
200,2016-09,1375514133.076275,1341969588.888889,Low
200,2016-09,19559323355.80815,19665412458.08081,High
200,2016-09,22116989869.38575,22018840735.85858,Middle
200,2016-09,8467287322.253853,8354093565.656564,Moderate
201,2016-10,1357194390.217461,1291968261.616162,Low
201,2016-10,19173131922.10459,18434918550.50505,High
201,2016-10,21611649937.2772,20903386349.49495,Middle
201,2016-10,8101459362.838634,7801366311.616163,Moderate
202,2016-11,1375677572.383275,1233848942.929293,Low
202,2016-11,19336093151.65898,18418877393.43433,High
202,2016-11,21729986328.17507,20106559255.0505,Middle
202,2016-11,8185154539.708078,7604314045.959594,Moderate
203,2016-12,1390328045.321181,1274857474.242425,Low
203,2016-12,19648022478.28617,20570335086.86869,High
203,2016-12,22656725664.68673,21774985416.16161,Middle
203,2016-12,8631564836.786596,7966654533.333338,Moderate
204,2017-01,1361475817.037912,1178421954.040403,Low
204,2017-01,19110236187.45371,16888431650,High
204,2017-01,21407486866.49774,18835208737.37373,Middle
204,2017-01,7952420756.690429,6863584097.474751,Moderate
205,2017-02,1249948740.47723,1220989637.878788,Low
205,2017-02,19354763284.91447,16926611796.46464,High
205,2017-02,21943505299.99157,19797288167.67677,Middle
205,2017-02,8030717035.951747,7451034058.585858,Moderate
206,2017-03,1415289644.054891,1644028081.818182,Low
206,2017-03,19030134951.57587,20269358869.69697,High
206,2017-03,21733482236.85861,23847897760.60605,Middle
206,2017-03,8012074715.324479,9014867608.080807,Moderate
207,2017-04,1342067224.282582,1403163324.242425,Low
207,2017-04,18307501046.55,17767278818.68687,High
207,2017-04,21029444071.60626,21149423322.72727,Middle
207,2017-04,8198985558.137711,8462114711.61616,Moderate
208,2017-05,1318557986.820762,1409382360.101011,Low
208,2017-05,18972974211.80369,20212565548.9899,High
208,2017-05,21697893328.22516,23427349629.29292,Middle
208,2017-05,8003940376.422491,8656618622.222223,Moderate
209,2017-06,1306502062.052996,1341919722.222222,Low
209,2017-06,18839406153.74272,19226060515.15152,High
209,2017-06,21601341865.30203,22110619429.79797,Middle
209,2017-06,8013579488.093855,8203482151.0101,Moderate
210,2017-07,1305756229.959821,1361907674.242424,Low
210,2017-07,18738909428.25369,19694619820.20202,High
210,2017-07,21358415039.24677,22794156443.93938,Middle
210,2017-07,7929162652.840638,8426160326.767681,Moderate
211,2017-08,1295452100.108906,1381762983.333333,Low
211,2017-08,17968064567.95877,19660011657.57576,High
211,2017-08,21129657038.08332,22957825439.39394,Middle
211,2017-08,7713654558.58961,8301208593.939395,Moderate
212,2017-09,1303392844.779821,1271188491.919192,Low
212,2017-09,19277443835.04319,19368298490.40404,High
212,2017-09,21628719253.49159,21511175891.41414,Middle
212,2017-09,7991298934.420456,7877549376.767674,Moderate
213,2017-10,1296990333.181588,1231980232.323232,Low
213,2017-10,18923730904.299,18291327594.94949,High
213,2017-10,21921700946.06324,21321003105.55556,Middle
213,2017-10,8082311205.157441,7824035696.464647,Moderate
214,2017-11,1418203733.067063,1278500592.424243,Low
214,2017-11,19397715280.85341,18545121481.81818,High
214,2017-11,22823461908.38661,21196285502.52525,Middle
214,2017-11,8179105713.937522,7623151687.373735,Moderate
215,2017-12,1352008728.136045,1252005581.313131,Low
215,2017-12,19423302589.94778,20408692128.28282,High
215,2017-12,22224652624.221,21448162163.13131,Middle
215,2017-12,8247531948.291817,7645003618.68687,Moderate
216,2018-01,1336498372.567972,1162234497.474747,Low
216,2018-01,19461387361.17331,17186672206.0606,High
216,2018-01,22433984336.06185,19799755655.55556,Middle
216,2018-01,8282423317.119985,7186289065.151516,Moderate
217,2018-02,1410548580.78255,1359603395.959596,Low
217,2018-02,19772047540.71912,17282225377.27273,High
217,2018-02,21792991963.4414,19607437615.65656,Middle
217,2018-02,8440741576.901603,7744939371.717172,Moderate
218,2018-03,1445667211.946156,1680889498.989899,Low
218,2018-03,19910306501.65657,21225455144.44445,High
218,2018-03,21518036102.70907,23629590860.60605,Middle
218,2018-03,8550244490.945366,9641581948.989899,Moderate
219,2018-04,1381678655.276013,1444039731.313131,Low
219,2018-04,19376730275.82346,18839117233.83838,High
219,2018-04,21059618681.68898,21164305495.45454,Middle
219,2018-04,8219975811.862885,8468052083.838386,Moderate
220,2018-05,1417450112.738688,1517442785.353536,Low
220,2018-05,19737903222.13889,21047148642.42425,High
220,2018-05,21689477684.26896,23434904057.0707,Middle
220,2018-05,8645029656.472811,9345242246.464647,Moderate
221,2018-06,1429071922.023218,1466259541.414142,Low
221,2018-06,19847412684.91039,20270442880.80809,High
221,2018-06,21638527076.98046,22183341010.60605,Middle
221,2018-06,8716744285.384424,8941608114.646467,Moderate
222,2018-07,1434388887.056633,1491209862.626263,Low
222,2018-07,19366080185.53852,20361892339.39394,High
222,2018-07,21453684492.06483,22873412391.41415,Middle
222,2018-07,8286559156.284715,8800652235.858587,Moderate
223,2018-08,1406501483.009579,1497896792.424242,Low
223,2018-08,19926592141.10899,21609826156.0606,High
223,2018-08,21925068375.90731,23613917953.53535,Middle
223,2018-08,8595083466.387726,9215342845.959597,Moderate
224,2018-09,1412872808.009933,1375758257.070707,Low
224,2018-09,19544326371.21553,19536140677.27272,High
224,2018-09,21312746743.91872,21116710085.35353,Middle
224,2018-09,8388364218.704293,8254446301.515153,Moderate
225,2018-10,1436480656.120896,1365962150,Low
225,2018-10,20183637009.10284,19555985438.38383,High
225,2018-10,22121902112.99031,21562068945.9596,Middle
225,2018-10,8686209103.942671,8436741900,Moderate
226,2018-11,1411517709.260791,1286713264.141414,Low
226,2018-11,20558229419.91841,19674777967.17171,High
226,2018-11,22383137106.94068,20825481721.21212,Middle
226,2018-11,8849947533.167645,8255478934.343433,Moderate
227,2018-12,1456772979.474908,1349936703.030303,Low
227,2018-12,20382741415.59813,21363255914.14142,High
227,2018-12,22177763330.00227,21425361370.70707,Middle
227,2018-12,8823897683.806461,8179850758.585863,Moderate
228,2019-01,1490390199.817489,1299307945.959597,Low
228,2019-01,19783149952.22367,17499960082.32323,High
228,2019-01,21843708858.05452,19360837612.12122,Middle
228,2019-01,8761053723.14941,7640492920.202019,Moderate
229,2019-02,1410570215.197827,1346996350.505051,Low
229,2019-02,19828263257.82737,17368876101.01011,High
229,2019-02,22069545703.37252,19840469628.28283,Middle
229,2019-02,8704372265.25919,7937185683.838386,Moderate
230,2019-03,1454745735.491879,1696366027.272727,Low
230,2019-03,19890537647.38758,21321880606.56567,High
230,2019-03,22782135214.32858,25062592938.38385,Middle
230,2019-03,8912179372.95084,10091472071.71717,Moderate
231,2019-04,1501889350.48104,1565021631.818182,Low
231,2019-04,20510366624.32302,20092821258.58587,High
231,2019-04,22862323956.04197,23118166808.58585,Middle
231,2019-04,8902450171.764311,9160260917.676767,Moderate
232,2019-05,1566137444.655034,1680127187.878788,Low
232,2019-05,20539342392.79601,21899717170.20203,High
232,2019-05,22885201745.3352,24723767124.24244,Middle
232,2019-05,8944878538.210358,9658984423.737375,Moderate
233,2019-06,1438780567.247779,1478103313.636364,Low
233,2019-06,19851119388.54297,20352716568.18182,High
233,2019-06,22559584144.46532,23204490068.68687,Middle
233,2019-06,8648823880.650167,8911484211.111109,Moderate
234,2019-07,1504248328.818502,1556988805.050506,Low
234,2019-07,20897979353.75755,21922236839.89898,High
234,2019-07,23293825024.32779,24747696870.20202,Middle
234,2019-07,9047516737.711882,9589015995.45455,Moderate
235,2019-08,1537516364.860023,1629647993.939394,Low
235,2019-08,21215845925.2805,22810393349.49495,High
235,2019-08,23667296064.79211,25288250076.76768,Middle
235,2019-08,9395956265.965963,10036814452.0202,Moderate
236,2019-09,1511466115.510225,1471790759.090909,Low
236,2019-09,20502912541.49326,20416216788.88889,High
236,2019-09,23303375682.25687,23041572306.56565,Middle
236,2019-09,9000799254.176241,8864054863.636362,Moderate
237,2019-10,1480839031.283253,1419244844.949495,Low
237,2019-10,21157543533.89729,20531062020.70708,High
237,2019-10,23395634692.31882,22833781862.12121,Middle
237,2019-10,9153037346.872688,8920521125.757576,Moderate
238,2019-11,1543944976.809831,1416268168.181818,Low
238,2019-11,21820983770.90246,20698553485.85858,High
238,2019-11,24475680115.00286,22683007635.8586,Middle
238,2019-11,9638316597.938555,8928578233.838387,Moderate
239,2019-12,1543581631.133958,1421669759.09091,Low
239,2019-12,21181921472.44633,22033379312.62626,High
239,2019-12,23927358750.2112,23010804994.44443,Middle
239,2019-12,9474900189.903919,8754451386.86869,Moderate
240,2020-01,1585859956.718639,1394324439.393939,Low
240,2020-01,21260810632.29571,18887733420.70708,High
240,2020-01,23918512498.12109,21259806379.29293,Middle
240,2020-01,9451978891.89612,8285347172.727273,Moderate
241,2020-02,10027504488.65825,9123491932.323235,Moderate
241,2020-02,1453142061.447266,1376722965.656566,Low
241,2020-02,21304932629.50595,18786144401.51515,High
241,2020-02,25268453300.16397,22771207196.46464,Middle
242,2020-03,1030915593.27206,1198703963.636364,Low
242,2020-03,15362177628.72711,16599604654.54546,High
242,2020-03,18213976313.91311,20118637054.54545,Middle
242,2020-03,7073380905.519729,8040308288.383834,Moderate
243,2020-04,15047807159.37807,14900065501.0101,High
243,2020-04,17281779829.57431,17664845837.37374,Middle
243,2020-04,6217894860.268638,6424280481.818184,Moderate
243,2020-04,845706622.773411,881141983.8383839,Low
244,2020-05,1315266332.973214,1415848178.282828,Low
244,2020-05,20325663675.47663,21664519733.83839,High
244,2020-05,23211573733.41328,25046604890.90909,Middle
244,2020-05,8887678222.456169,9590982999.494949,Moderate
245,2020-06,1479355461.045702,1528866835.353536,Low
245,2020-06,22541830374.95279,23266483871.21211,High
245,2020-06,25119843450.1007,26001294075.25251,Middle
245,2020-06,9772367193.565344,10110289368.68687,Moderate
246,2020-07,1668482325.549869,1714933307.575757,Low
246,2020-07,21707195116.26316,22674597805.55555,High
246,2020-07,24386779577.1284,25769129734.34343,Middle
246,2020-07,9806147290.694944,10368101425.75758,Moderate
247,2020-08,1529217635.769752,1610568898.989899,Low
247,2020-08,21065505977.50656,22461009497.97981,High
247,2020-08,24160901209.19289,25630850667.67677,Middle
247,2020-08,9732313445.141014,10345806365.65656,Moderate
248,2020-09,10249894027.58132,10106063963.13132,Moderate
248,2020-09,1542434680.034394,1506708229.79798,Low
248,2020-09,22329204845.89828,22164823318.18182,High
248,2020-09,25549405961.54023,25234562623.73736,Middle
249,2020-10,10364141005.42356,10094354672.22223,Moderate
249,2020-10,1607228591.097707,1545368627.777778,Low
249,2020-10,22796618073.08739,22030973208.08079,High
249,2020-10,25868687809.24826,25127936475.75757,Middle
250,2020-11,1573289544.691321,1453130920.707071,Low
250,2020-11,21494456371.09007,20176269819.69697,High
250,2020-11,24564210547.33966,22648191189.899,Middle
250,2020-11,9560191321.395191,8780768774.747473,Moderate
251,2020-12,10163879068.6864,9372227600.000004,Moderate
251,2020-12,1617044534.4,1480445458.080808,Low
251,2020-12,22808777136.37472,23535099334.84848,High
251,2020-12,25848855474.14948,24780658675.75758,Middle
252,2021-01,10567009155.85582,9327342607.575756,Moderate
252,2021-01,1730901061.130523,1530389442.424243,Low
252,2021-01,23012190672.45168,20582825834.34341,High
252,2021-01,26575021377.9956,23699806319.19193,Middle
253,2021-02,1530840849.368204,1447306025.757576,Low
253,2021-02,21919804120.81671,19564996004.04041,High
253,2021-02,24999545729.95636,22713332341.41414,Middle
253,2021-02,9816720563.498329,8967891856.565657,Moderate
254,2021-03,11775426227.44487,13383648844.9495,Moderate
254,2021-03,1954707706.636971,2262015848.989898,Low
254,2021-03,25841522069.59563,28060004270.20202,High
